CSI_DATA: gC, idS, sC, sC_M, bc1, bc2, bcM1, retry, RSSI1, RSSI2, tCSI1_S, tCSI2_S, tdma_S, t_M(ms), dt_rxM, tin_cycle, [data]
CSI_DATA: 19,5,5,5,4,4,5,0,-33,-31,3545.241,3550.542,308.184,4064.933,4064.933,359.480,"[4,22,5,23,6,21,5,24,4,22,4,22,3,21,3,21,2,21,3,19,2,21,3,21,2,20,2,19,1,20,3,19,3,18,2,16,3,17,2,17,1,17,2,16,1,15,3,15,2,16,3,16,0,0,3,14,3,14,3,14,3,13,3,13,3,13,3,13,3,12,3,12,2,11,3,11,2,10,2,10,2,10,2,9,3,9,3,8,2,8,2,8,2,7,2,7,2,7,3,6,3,6,3,6,3,6,0,0,15,-5,14,-6,14,-7,16,-7,15,-6,14,-7,15,-7,14,-6,15,-7,14,-8,16,-8,16,-8,16,-8,16,-8,16,-7,17,-10,15,-9,16,-8,16,-9,17,-8,18,-7,17,-8,18,-6,17,-9,19,-8,19,-8,0,0,18,-8,18,-7,18,-7,18,-7,18,-6,18,-5,17,-5,17,-4,16,-5,16,-5,16,-5,15,-4,14,-5,14,-5,13,-6,13,-6,14,-6,14,-6,13,-6,14,-7,15,-7,14,-7,15,-7,16,-7,17,-6,17,-6,0,0]"
CSI_DATA: 20,3,6,6,5,5,6,0,-38,-33,4289.252,4291.462,15.411,4462.309,4462.309,16.855,"[-12,11,-11,12,-10,12,-12,12,-11,11,-10,11,-10,10,-9,9,-9,9,-7,9,-8,10,-7,9,-6,8,-6,8,-5,7,-4,8,-3,7,-3,7,-2,7,-2,7,-1,6,0,6,0,6,2,6,2,6,3,6,0,0,4,5,4,5,5,5,6,5,6,5,7,4,7,4,8,4,8,4,9,3,11,3,11,3,12,3,13,3,13,4,15,4,15,4,16,5,16,7,15,7,15,8,15,9,15,9,15,9,14,11,13,11,0,0,-3,15,-3,15,-1,15,-2,16,-2,15,-2,15,-2,14,-2,14,-2,13,-1,12,0,14,1,13,1,12,2,12,1,12,3,12,3,11,3,10,4,11,3,11,3,12,4,11,4,11,6,10,5,11,6,11,0,0,6,10,6,10,6,10,6,10,6,10,6,11,6,10,5,10,6,10,6,10,7,11,6,11,5,11,5,12,5,11,5,12,4,12,3,13,2,13,1,12,0,13,0,12,-1,13,-1,13,-3,12,-4,12,0,0]"
CSI_DATA: 21,6,7,7,6,6,6,0,-40,-36,4289.731,4291.941,307.922,4754.769,4754.769,309.315,"[-13,-3,-13,-1,-12,2,-13,2,-12,4,-13,6,-12,8,-10,9,-11,11,-8,12,-9,15,-6,17,-6,19,-5,20,-6,20,-3,22,-2,22,-2,22,0,24,-1,24,0,24,2,24,1,23,6,23,5,24,6,25,0,0,6,23,6,21,6,22,6,18,6,20,6,20,4,18,4,17,4,17,3,16,1,16,-1,15,-3,14,-6,14,-9,12,-10,13,-12,11,-15,12,-18,10,-20,9,-22,9,-25,8,-28,8,-29,9,-32,6,-34,6,0,0,3,-18,2,-18,0,-17,1,-18,1,-16,1,-15,0,-14,0,-13,0,-13,-2,-12,-2,-12,-2,-11,-3,-11,-3,-9,-3,-9,-3,-8,-4,-7,-3,-6,-4,-5,-3,-4,-4,-4,-4,-3,-3,-2,-3,-1,-4,-1,-3,1,0,0,-3,3,-3,3,-3,5,-2,5,-2,7,-3,8,-3,9,-2,9,-2,10,-2,11,-2,13,-3,13,-3,13,-3,15,-4,15,-4,17,-4,17,-5,17,-6,17,-7,17,-8,17,-8,17,-9,17,-8,17,-11,16,-11,16,0,0]"
CSI_DATA: 22,5,6,6,5,5,6,0,-32,-29,4288.321,4290.530,308.163,4806.200,4806.200,360.746,"[-14,-18,-15,-18,-15,-17,-15,-20,-14,-19,-13,-19,-13,-19,-12,-18,-12,-18,-12,-17,-13,-19,-13,-18,-13,-18,-12,-17,-11,-17,-12,-17,-11,-16,-10,-15,-11,-15,-10,-16,-10,-16,-10,-15,-9,-15,-11,-14,-11,-15,-11,-14,0,0,-11,-13,-10,-14,-11,-14,-10,-13,-10,-13,-10,-13,-9,-13,-9,-12,-8,-12,-8,-12,-9,-12,-7,-12,-8,-11,-7,-11,-7,-10,-7,-10,-7,-10,-7,-9,-6,-9,-6,-8,-6,-8,-5,-8,-5,-8,-6,-8,-5,-7,-5,-6,0,0,15,-4,15,-4,15,-6,17,-6,16,-6,16,-6,16,-6,17,-6,17,-6,16,-7,19,-8,18,-8,19,-9,19,-9,19,-7,19,-10,18,-9,19,-8,19,-9,20,-8,21,-7,20,-8,20,-6,19,-10,22,-9,22,-9,0,0,21,-8,21,-8,21,-9,20,-8,20,-7,21,-7,20,-6,19,-6,19,-6,18,-6,19,-7,17,-6,17,-6,17,-6,16,-6,16,-7,16,-7,15,-7,15,-6,15,-6,15,-6,15,-6,15,-6,15,-8,15,-6,16,-7,0,0]"
CSI_DATA: 23,7,2,2,0,2,6,0,-36,-36,53129.355,4288.477,311.814,4876.414,4876.414,430.960,"[16,4,16,3,16,1,18,3,16,2,17,2,16,2,15,1,16,2,15,0,17,1,16,0,16,0,15,0,15,1,15,-1,14,-1,13,0,13,-1,13,0,13,0,12,-1,11,0,12,-3,13,-2,13,-3,0,0,12,-3,12,-3,13,-4,11,-3,12,-3,13,-3,13,-3,13,-3,13,-3,13,-3,15,-4,14,-3,14,-3,16,-3,15,-2,17,-3,16,-3,17,-2,17,-2,17,0,18,0,18,0,18,0,19,0,18,2,19,2,0,0,-13,8,-12,9,-12,10,-14,10,-13,10,-14,10,-14,9,-13,9,-14,9,-13,9,-15,10,-14,10,-14,10,-14,10,-15,8,-14,9,-13,9,-13,8,-13,8,-14,7,-14,7,-14,7,-13,6,-12,8,-13,7,-13,7,0,0,-12,7,-12,6,-12,7,-10,7,-11,6,-11,6,-11,5,-10,5,-10,5,-9,4,-9,5,-8,4,-8,3,-8,3,-7,3,-6,3,-6,3,-5,2,-4,2,-4,2,-3,2,-2,2,-1,2,0,2,1,3,1,3,0,0]"
CSI_DATA: 24,3,7,7,6,6,7,0,-37,-32,5026.146,5031.452,15.446,5202.225,5202.225,16.771,"[-10,-14,-10,-13,-11,-12,-11,-15,-10,-13,-10,-13,-10,-13,-10,-12,-10,-12,-9,-12,-10,-13,-10,-12,-10,-12,-9,-11,-9,-11,-10,-10,-9,-9,-9,-9,-9,-8,-9,-8,-9,-8,-9,-7,-8,-7,-9,-6,-9,-7,-9,-6,0,0,-9,-4,-9,-4,-9,-3,-8,-2,-8,-2,-9,-2,-9,-1,-8,0,-9,1,-9,2,-9,3,-10,2,-11,3,-12,4,-12,4,-13,5,-14,5,-15,5,-15,4,-15,3,-17,3,-17,2,-17,1,-17,1,-17,-1,-16,-1,0,0,-10,-16,-10,-15,-12,-14,-11,-16,-11,-15,-10,-14,-11,-14,-10,-13,-10,-13,-11,-12,-12,-12,-12,-11,-12,-11,-12,-10,-11,-10,-13,-9,-12,-8,-12,-8,-13,-7,-13,-8,-12,-8,-13,-7,-13,-8,-14,-5,-14,-7,-14,-6,0,0,-14,-5,-14,-6,-14,-5,-14,-5,-13,-5,-14,-5,-14,-5,-13,-5,-14,-5,-14,-5,-15,-5,-14,-6,-14,-6,-14,-7,-14,-7,-14,-7,-14,-8,-13,-9,-12,-10,-11,-10,-11,-11,-9,-11,-9,-13,-9,-12,-7,-13,-6,-13,0,0]"
CSI_DATA: 25,6,8,8,7,7,7,0,-43,-32,5026.627,5031.933,307.953,5494.831,5494.831,309.377,"[3,8,4,8,6,7,7,7,7,7,9,7,10,6,11,5,11,5,12,4,14,4,15,3,16,3,16,3,16,3,17,1,16,0,15,1,16,0,16,0,16,0,15,0,14,0,13,-1,14,-1,12,-1,0,0,10,-1,9,-1,8,-1,6,-1,5,0,4,1,3,2,2,2,0,3,-1,5,-2,6,-3,7,-5,8,-6,11,-8,12,-9,15,-10,16,-12,18,-14,19,-15,20,-17,22,-18,22,-20,24,-20,26,-24,25,-24,26,0,0,11,9,11,8,11,6,11,7,11,6,10,5,9,5,9,4,9,4,9,3,9,2,9,1,8,1,8,0,8,0,8,-2,6,-2,6,-3,6,-3,6,-4,6,-4,6,-5,6,-6,4,-7,5,-8,4,-9,0,0,4,-10,4,-11,4,-12,3,-13,4,-13,4,-14,5,-14,4,-15,4,-16,4,-17,4,-18,5,-17,5,-17,6,-18,6,-18,7,-20,7,-19,7,-19,9,-19,10,-18,11,-18,11,-17,12,-17,11,-17,12,-15,13,-14,0,0]"
CSI_DATA: 26,3,8,8,7,7,8,0,-37,-32,5766.156,5771.440,15.408,5942.330,5942.330,16.876,"[-12,10,-12,10,-10,11,-12,11,-11,10,-11,10,-11,9,-10,9,-10,9,-9,9,-10,9,-9,9,-9,9,-8,9,-9,8,-8,8,-6,8,-6,8,-5,8,-6,8,-5,7,-4,8,-4,6,-3,7,-3,8,-3,8,0,0,-1,7,-1,7,0,7,0,7,1,7,2,7,2,7,3,7,4,7,4,7,6,8,6,8,7,9,7,10,7,10,8,11,9,12,8,13,7,13,7,14,6,15,5,15,5,15,6,16,4,16,3,16,0,0,-6,-17,-6,-17,-8,-16,-7,-18,-7,-16,-7,-17,-6,-16,-6,-15,-6,-15,-7,-13,-8,-14,-8,-13,-8,-12,-8,-12,-7,-12,-9,-11,-9,-9,-9,-9,-10,-9,-9,-9,-9,-9,-10,-8,-10,-8,-11,-7,-12,-8,-12,-7,0,0,-12,-7,-12,-7,-13,-7,-12,-6,-12,-7,-13,-7,-12,-8,-12,-7,-12,-7,-12,-7,-13,-8,-12,-8,-12,-8,-12,-9,-12,-9,-12,-10,-12,-10,-12,-10,-11,-11,-10,-12,-9,-13,-8,-13,-8,-13,-9,-14,-7,-14,-5,-15,0,0]"
CSI_DATA: 27,6,9,9,8,8,8,0,-42,-31,5766.639,5771.923,307.822,6234.896,6234.896,309.442,"[-9,-5,-10,-4,-10,-2,-11,-3,-11,-2,-11,0,-11,1,-11,1,-11,2,-10,4,-12,5,-11,6,-12,7,-12,7,-12,7,-11,8,-11,8,-10,8,-10,9,-11,8,-10,8,-10,8,-9,7,-8,8,-8,8,-8,8,0,0,-7,7,-7,6,-7,6,-6,5,-6,4,-5,4,-5,2,-4,2,-4,0,-4,-1,-4,-2,-4,-3,-3,-5,-3,-6,-3,-7,-2,-9,-2,-11,-1,-12,0,-14,0,-14,2,-16,3,-16,3,-18,3,-20,5,-20,6,-21,0,0,14,-9,13,-9,12,-9,13,-9,11,-8,11,-9,11,-8,10,-8,9,-8,8,-8,9,-9,8,-9,8,-8,7,-8,7,-8,6,-9,5,-8,5,-8,4,-8,3,-8,3,-8,2,-8,2,-8,1,-8,0,-9,0,-9,0,0,-2,-9,-2,-9,-3,-10,-4,-10,-4,-11,-5,-11,-5,-11,-5,-11,-5,-12,-6,-12,-6,-14,-6,-14,-6,-14,-6,-15,-6,-16,-6,-17,-6,-16,-6,-18,-5,-18,-4,-18,-3,-19,-2,-18,-2,-18,-2,-19,0,-19,1,-19,0,0]"
CSI_DATA: 28,3,9,9,8,8,9,0,-39,-34,6506.127,6511.459,14.531,6682.342,6682.342,16.888,"[1,-18,0,-17,0,-17,1,-18,1,-17,1,-16,1,-15,1,-14,2,-14,1,-14,1,-14,1,-14,1,-13,1,-13,1,-12,0,-12,0,-11,0,-10,-1,-10,0,-10,0,-10,-1,-9,0,-9,-2,-9,-1,-9,-2,-8,0,0,-2,-7,-2,-7,-3,-7,-3,-6,-3,-6,-3,-6,-4,-5,-4,-4,-5,-5,-5,-4,-6,-4,-6,-4,-7,-4,-8,-4,-8,-4,-9,-4,-10,-5,-10,-5,-10,-5,-10,-6,-10,-7,-11,-8,-11,-8,-11,-8,-11,-9,-10,-9,0,0,12,13,12,13,13,11,13,13,12,12,12,12,11,11,11,10,10,10,11,8,11,9,11,8,11,7,11,7,10,6,11,5,11,4,11,4,11,3,11,4,11,4,11,3,10,3,11,1,12,3,12,1,0,0,11,1,11,1,11,1,11,1,11,1,11,1,11,1,11,1,11,1,11,1,12,1,11,2,11,2,11,2,11,3,12,4,11,4,11,5,10,6,10,6,9,7,8,8,8,9,8,9,6,11,5,11,0,0]"
CSI_DATA: 29,4,5,5,4,4,9,0,-34,-32,6508.801,6514.133,306.771,6974.565,6974.565,309.111,"[10,-17,10,-17,9,-16,11,-16,10,-15,10,-14,10,-14,9,-12,9,-12,8,-12,8,-13,7,-13,7,-12,7,-12,7,-11,6,-11,5,-11,5,-10,4,-10,4,-10,5,-10,3,-9,4,-9,2,-9,3,-9,1,-10,0,0,0,-9,0,-9,-1,-9,-2,-9,-2,-9,-2,-9,-3,-9,-4,-9,-4,-10,-5,-10,-6,-11,-5,-11,-6,-12,-6,-13,-5,-13,-6,-14,-6,-14,-6,-14,-5,-15,-5,-15,-4,-15,-4,-15,-4,-15,-5,-16,-4,-16,-3,-16,0,0,-3,7,-2,8,-1,8,-1,10,-1,10,-1,10,-1,10,-1,10,-1,10,-1,10,-1,11,0,11,0,11,1,11,0,11,2,11,2,10,2,10,3,11,3,11,3,11,5,11,4,11,7,11,7,12,7,12,0,0,8,11,9,12,10,13,10,12,10,13,11,13,11,13,12,13,12,13,13,12,15,13,13,13,14,13,15,13,16,14,17,15,18,15,18,16,17,17,17,17,17,19,16,18,17,20,18,21,16,23,15,23,0,0]"
CSI_DATA: 30,6,10,10,9,9,9,0,-40,-30,6506.612,6511.944,306.940,7027.70,7027.70,361.616,"[4,-8,3,-8,1,-9,1,-10,-1,-10,-1,-10,-2,-10,-3,-10,-4,-10,-5,-10,-6,-11,-7,-10,-8,-11,-9,-11,-8,-11,-9,-11,-9,-10,-9,-10,-10,-9,-10,-9,-9,-10,-9,-8,-8,-8,-9,-7,-9,-7,-9,-7,0,0,-7,-6,-7,-5,-7,-5,-5,-4,-4,-3,-3,-3,-3,-2,-1,-2,0,-2,2,-1,4,-1,5,0,6,0,8,2,9,2,11,3,12,4,14,5,15,6,15,7,17,9,17,10,18,11,19,11,19,14,19,15,0,0,-14,8,-13,8,-11,9,-13,9,-11,8,-12,8,-11,7,-10,7,-10,7,-9,8,-9,8,-8,8,-8,8,-7,8,-7,7,-6,8,-5,7,-5,7,-4,8,-4,8,-4,8,-3,8,-2,8,-1,8,-1,9,0,9,0,0,1,9,1,9,2,10,2,9,3,10,3,11,3,11,3,11,4,11,4,11,5,13,4,13,4,13,5,14,4,14,5,15,4,15,4,16,3,16,2,16,2,17,1,17,0,17,0,17,-2,17,-3,17,0,0]"
CSI_DATA: 31,5,7,7,6,6,9,0,-32,-34,5765.226,6510.530,307.249,7086.514,7086.514,421.60,"[-23,-8,-24,-8,-23,-6,-25,-9,-23,-8,-24,-9,-23,-9,-22,-9,-22,-10,-21,-8,-24,-9,-23,-8,-23,-9,-22,-9,-22,-10,-22,-9,-21,-8,-20,-9,-21,-8,-20,-10,-20,-10,-20,-9,-18,-9,-20,-7,-21,-9,-21,-8,0,0,-19,-8,-19,-8,-20,-8,-18,-6,-18,-8,-18,-8,-18,-8,-17,-7,-17,-7,-16,-6,-17,-6,-15,-6,-15,-6,-15,-6,-14,-6,-15,-6,-15,-5,-14,-5,-14,-5,-13,-5,-13,-6,-12,-6,-12,-5,-13,-5,-12,-5,-12,-5,0,0,-3,-16,-4,-16,-5,-16,-5,-18,-5,-18,-5,-18,-5,-18,-5,-18,-5,-19,-6,-19,-5,-22,-6,-21,-5,-21,-5,-20,-3,-21,-5,-22,-5,-20,-4,-20,-4,-20,-3,-20,-3,-20,-4,-19,-2,-19,-4,-19,-2,-19,-3,-19,0,0,-3,-16,-3,-16,-4,-16,-4,-14,-2,-13,-3,-12,-3,-11,-4,-10,-5,-9,-6,-8,-7,-7,-7,-6,-8,-5,-10,-5,-11,-5,-13,-4,-15,-4,-15,-4,-16,-5,-17,-6,-18,-6,-18,-7,-19,-8,-21,-8,-20,-11,-20,-12,0,0]"
CSI_DATA: 32,3,10,10,9,9,10,0,-39,-32,7247.172,7251.461,15.450,7422.399,7422.399,16.946,"[12,-14,12,-14,10,-14,12,-14,11,-13,11,-12,11,-12,10,-11,10,-10,9,-10,10,-11,9,-11,9,-10,8,-10,8,-9,8,-10,7,-9,7,-8,6,-9,6,-8,6,-8,5,-8,5,-7,4,-8,5,-7,4,-8,0,0,3,-6,3,-6,2,-6,1,-5,1,-5,0,-5,0,-5,-1,-4,-2,-5,-2,-5,-4,-5,-4,-5,-5,-6,-6,-6,-6,-7,-7,-8,-7,-7,-7,-8,-6,-9,-6,-10,-6,-11,-6,-11,-5,-11,-6,-12,-4,-12,-4,-12,0,0,-13,13,-12,13,-11,13,-13,14,-12,13,-12,13,-11,12,-10,12,-10,12,-9,11,-9,13,-8,13,-8,12,-8,11,-8,11,-7,13,-6,12,-6,11,-5,12,-6,12,-6,12,-5,12,-6,11,-4,12,-5,12,-4,12,0,0,-4,11,-4,11,-4,12,-3,11,-4,11,-4,11,-3,10,-3,10,-3,11,-3,10,-3,11,-4,10,-4,10,-5,10,-5,10,-5,10,-6,9,-6,9,-7,8,-7,7,-8,7,-8,6,-9,5,-9,4,-9,2,-9,1,0,0]"
CSI_DATA: 33,6,11,11,10,10,10,0,-43,-30,7247.659,7251.948,307.953,7714.747,7714.747,309.294,"[6,-2,5,-3,4,-4,4,-5,2,-5,2,-6,1,-6,0,-7,-1,-8,-2,-8,-3,-9,-3,-10,-4,-11,-5,-11,-5,-11,-6,-11,-6,-11,-6,-11,-7,-11,-7,-11,-7,-11,-7,-11,-6,-11,-8,-10,-7,-10,-8,-9,0,0,-7,-8,-5,-8,-5,-7,-5,-6,-4,-6,-3,-5,-2,-5,-1,-4,-1,-4,1,-3,2,-3,3,-2,5,-1,6,0,7,0,9,1,10,2,11,3,12,3,13,4,14,5,16,6,15,7,17,7,17,9,18,9,0,0,4,-16,3,-16,1,-16,2,-17,2,-15,2,-15,1,-14,1,-13,1,-13,0,-13,0,-13,-1,-13,-2,-12,-2,-12,-2,-11,-2,-11,-3,-10,-3,-9,-4,-9,-4,-9,-5,-9,-5,-8,-6,-8,-7,-7,-7,-7,-8,-6,0,0,-9,-6,-10,-6,-11,-5,-11,-5,-12,-5,-13,-5,-13,-5,-14,-5,-14,-5,-15,-5,-16,-5,-16,-5,-16,-5,-17,-6,-17,-7,-18,-7,-19,-7,-18,-8,-19,-9,-18,-10,-19,-11,-17,-11,-18,-12,-19,-12,-16,-15,-15,-15,0,0]"
CSI_DATA: 34,3,11,11,10,10,11,0,-40,-36,7986.105,7996.385,18.284,8167.298,8167.298,21.844,"[8,12,8,12,9,11,9,12,8,11,7,11,7,10,7,10,6,10,6,9,7,10,7,9,6,9,6,9,5,9,7,8,6,7,5,7,6,7,5,7,5,7,6,6,5,6,6,6,5,6,6,5,0,0,6,4,6,4,6,4,6,3,6,3,6,3,6,3,6,2,6,1,7,1,7,1,7,1,8,1,9,1,8,1,9,2,10,2,10,3,9,3,9,4,9,4,9,5,8,5,8,5,7,5,7,6,0,0,8,17,9,17,9,15,9,17,8,15,7,15,7,14,7,13,6,13,7,11,7,12,7,11,8,10,8,10,7,9,8,9,8,8,8,8,8,7,8,7,9,8,9,7,8,7,9,6,9,7,10,6,0,0,9,6,9,6,9,6,8,5,8,6,8,6,8,5,8,5,8,5,8,5,8,6,7,6,7,6,7,7,6,7,6,7,5,7,4,8,3,8,2,8,1,8,0,7,-1,7,-2,6,-4,6,-4,5,0,0]"
CSI_DATA: 35,4,6,6,5,5,11,0,-34,-38,7988.783,7999.63,315.588,8464.626,8464.626,319.172,"[8,-15,8,-15,6,-14,8,-15,7,-13,7,-13,6,-12,6,-11,6,-11,5,-10,5,-11,4,-11,4,-11,3,-10,3,-10,2,-11,2,-10,1,-9,1,-10,1,-9,1,-9,0,-9,0,-9,-1,-9,-1,-9,-2,-10,0,0,-3,-9,-4,-9,-5,-9,-5,-8,-5,-9,-6,-9,-7,-9,-7,-9,-8,-10,-8,-10,-10,-11,-9,-11,-9,-12,-10,-13,-9,-13,-11,-15,-10,-14,-10,-15,-9,-16,-8,-16,-8,-17,-8,-17,-8,-17,-8,-17,-7,-18,-6,-19,0,0,-2,5,-3,5,-2,4,-4,5,-4,4,-4,4,-5,4,-5,4,-5,4,-4,4,-4,5,-5,5,-5,6,-4,6,-5,6,-4,8,-4,8,-4,8,-3,9,-4,10,-4,11,-4,11,-5,11,-3,13,-4,14,-4,15,0,0,-3,15,-4,15,-4,17,-3,16,-4,17,-3,18,-2,18,-2,18,-1,19,-1,18,0,21,-1,20,0,21,1,22,1,22,2,25,3,24,3,26,2,26,2,26,1,28,0,26,0,27,1,29,-3,29,-2,28,0,0]"
CSI_DATA: 36,6,12,12,11,11,11,0,-41,-31,7986.594,7996.874,315.756,8516.144,8516.144,370.690,"[7,-7,6,-8,5,-8,5,-9,3,-10,2,-10,1,-10,0,-10,-1,-11,-2,-11,-3,-13,-4,-13,-5,-13,-6,-13,-5,-14,-7,-14,-7,-14,-7,-13,-9,-13,-8,-13,-8,-13,-8,-13,-7,-12,-9,-11,-9,-12,-9,-11,0,0,-8,-10,-8,-10,-8,-10,-7,-8,-6,-8,-5,-8,-4,-7,-3,-7,-2,-7,-1,-6,1,-5,2,-4,3,-4,5,-3,6,-3,8,-2,9,-1,11,0,12,1,13,2,15,3,15,4,16,6,18,6,18,8,18,8,0,0,-7,16,-6,16,-4,15,-5,16,-5,14,-5,14,-4,13,-4,12,-3,12,-2,11,-2,12,-1,11,-1,11,0,10,0,10,1,9,2,8,2,8,3,8,3,7,3,7,4,7,4,6,6,5,6,6,7,5,0,0,9,5,9,4,11,4,10,3,12,4,12,4,13,4,13,4,14,4,14,4,16,4,15,5,16,5,17,6,16,6,18,7,17,7,17,9,16,9,16,10,16,11,14,11,14,12,14,12,12,14,12,14,0,0]"
